customer_id,loyalty_score,purchase_count,product_id,product_category
C6,10,2,P31,lemon grass
C6,10,2,P26,broccoli
C14,3,3,P14,women's shoes
C14,3,3,P16,men's belt
C14,3,3,P19,men's trainers
C16,5,3,P37,gummy bears
C16,5,3,P40,irn bru
C16,5,3,P37,gummy bears
C28,3,1,P39,ice cream
C29,7,1,P28,grapes
C30,4,2,P03,bin liners
C30,4,2,P01,detergent
C44,9,3,P36,salted caramel dark chocolate
C44,9,3,P38,kombucha
C44,9,3,P35,carrot cake
C47,2,2,P23,cherries
C47,2,2,P31,lemon grass
C48,4,3,P09,toilet paper
C48,4,3,P03,bin liners
C48,4,3,P01,detergent
C68,8,2,P38,kombucha
C68,8,2,P37,gummy bears
C75,8,1,P61,red wine
C78,9,1,P22,avocado
C83,8,3,P24,scotch bonnets
C83,8,3,P30,mango
C83,8,3,P22,avocado
C90,3,2,P21,women's red dress
C90,3,2,P15,jumper
C96,10,3,P37,gummy bears
C96,10,3,P36,salted caramel dark chocolate
C96,10,3,P37,gummy bears
C97,9,2,P32,onions
C97,9,2,P33,apples
C99,9,1,P48,tuna
C106,5,3,P64,cigarettes
C106,5,3,P63,cognac
C106,5,3,P63,cognac
C109,6,1,P40,irn bru
C113,5,1,P43,mince beef
C116,5,2,P57,parmesan
C116,5,2,P51,pizza
C122,10,3,P53,peanut butter
C122,10,3,P47,whole chicken
C122,10,3,P53,peanut butter
C126,4,1,P51,pizza
C135,2,3,P36,salted caramel dark chocolate
C135,2,3,P37,gummy bears
C135,2,3,P38,kombucha
C137,9,1,P61,red wine
