customer_id,loyalty_score,purchase_count,product_id,product_category
C4,5,2,P35,carrot cake
C4,5,2,P36,salted caramel dark chocolate
C15,6,1,P30,mango
C32,3,2,P56,greek yoghurt
C32,3,2,P50,camembert
C38,7,1,P59,chicken stock
C40,4,2,P28,grapes
C40,4,2,P22,avocado
C45,10,3,P62,gin
C45,10,3,P64,cigarettes
C45,10,3,P62,gin
C46,5,3,P44,milk
C46,5,3,P41,steak
C46,5,3,P55,lentil soup
C47,2,2,P27,potatoes
C47,2,2,P29,easy peeler
C54,2,1,P61,red wine
C58,6,1,P34,raspberries
C71,8,2,P23,cherries
C71,8,2,P27,potatoes
C73,2,3,P30,mango
C73,2,3,P29,easy peeler
C73,2,3,P26,broccoli
C75,8,2,P35,carrot cake
C75,8,2,P35,carrot cake
C76,10,2,P39,ice cream
C76,10,2,P38,kombucha
C77,9,3,P41,steak
C77,9,3,P59,chicken stock
C77,9,3,P47,whole chicken
C78,9,2,P40,irn bru
C78,9,2,P39,ice cream
C97,9,1,P58,coconut water
C99,9,1,P52,oats
C103,7,3,P63,cognac
C103,7,3,P64,cigarettes
C103,7,3,P63,cognac
C107,3,2,P20,women's blouse
C107,3,2,P13,men's dark green trousers
C109,6,2,P53,peanut butter
C109,6,2,P56,greek yoghurt
C112,3,3,P50,camembert
C112,3,3,P60,water
C112,3,3,P47,whole chicken
C113,5,3,P59,chicken stock
C113,5,3,P50,camembert
C113,5,3,P42,chicken
C115,1,2,P36,salted caramel dark chocolate
C115,1,2,P39,ice cream
C131,4,2,P52,oats
C131,4,2,P49,smoked salmon
