customer_id,loyalty_score,purchase_count,product_id,product_category
C13,8,1,P32,onions
C16,5,3,P37,gummy bears
C16,5,3,P35,carrot cake
C16,5,3,P38,kombucha
C17,2,2,P17,women's black socks
C17,2,2,P16,men's belt
C22,1,3,P25,peppers
C22,1,3,P23,cherries
C22,1,3,P31,lemon grass
C25,9,2,P63,cognac
C25,9,2,P62,gin
C27,10,2,P61,red wine
C27,10,2,P62,gin
C29,7,3,P27,potatoes
C29,7,3,P29,easy peeler
C29,7,3,P28,grapes
C35,7,3,P43,mince beef
C35,7,3,P56,greek yoghurt
C35,7,3,P59,chicken stock
C39,2,2,P09,toilet paper
C39,2,2,P09,toilet paper
C46,5,1,P17,women's black socks
C47,2,1,P29,easy peeler
C48,4,2,P40,irn bru
C48,4,2,P36,salted caramel dark chocolate
C54,2,1,P53,peanut butter
C66,10,1,P14,women's shoes
C67,4,2,P37,gummy bears
C67,4,2,P40,irn bru
C70,9,2,P49,smoked salmon
C70,9,2,P56,greek yoghurt
C113,5,2,P60,water
C113,5,2,P47,whole chicken
C126,4,2,P36,salted caramel dark chocolate
C126,4,2,P38,kombucha
C127,4,2,P30,mango
C127,4,2,P30,mango
C137,9,1,P62,gin
