customer_id,loyalty_score,purchase_count,product_id,product_category
C5,7,3,P34,raspberries
C5,7,3,P23,cherries
C5,7,3,P29,easy peeler
C6,10,3,P27,potatoes
C6,10,3,P31,lemon grass
C6,10,3,P32,onions
C14,3,1,P15,jumper
C15,6,3,P31,lemon grass
C15,6,3,P24,scotch bonnets
C15,6,3,P30,mango
C25,9,1,P61,red wine
C26,1,3,P48,tuna
C26,1,3,P46,activated charcoal croissant
C26,1,3,P45,hummus
C31,9,3,P33,apples
C31,9,3,P27,potatoes
C31,9,3,P29,easy peeler
C34,3,3,P33,apples
C34,3,3,P29,easy peeler
C34,3,3,P33,apples
C35,7,3,P50,camembert
C35,7,3,P45,hummus
C35,7,3,P46,activated charcoal croissant
C36,5,2,P28,grapes
C36,5,2,P25,peppers
C37,9,3,P38,kombucha
C37,9,3,P36,salted caramel dark chocolate
C37,9,3,P35,carrot cake
C48,4,1,P05,scented candles
C55,8,3,P53,peanut butter
C55,8,3,P47,whole chicken
C55,8,3,P54,almond milk
C57,2,3,P11,dishwasher tablets
C57,2,3,P09,toilet paper
C57,2,3,P07,cling film
C60,10,3,P23,cherries
C60,10,3,P22,avocado
C60,10,3,P28,grapes
C66,10,3,P20,women's blouse
C66,10,3,P16,men's belt
C66,10,3,P14,women's shoes
C76,10,2,P44,milk
C76,10,2,P60,water
C82,9,2,P32,onions
C82,9,2,P28,grapes
C96,10,2,P38,kombucha
C96,10,2,P35,carrot cake
C97,9,1,P38,kombucha
C101,2,1,P03,bin liners
C105,8,2,P64,cigarettes
C105,8,2,P61,red wine
C106,5,2,P46,activated charcoal croissant
C106,5,2,P55,lentil soup
C112,3,1,P23,cherries
C119,7,3,P63,cognac
C119,7,3,P63,cognac
C119,7,3,P63,cognac
C121,10,1,P31,lemon grass
C132,7,2,P24,scotch bonnets
C132,7,2,P31,lemon grass
C133,3,1,P14,women's shoes
