customer_id,loyalty_score,purchase_count,product_id,product_category
C2,4,1,P37,gummy bears
C5,7,2,P18,men's striped socks
C5,7,2,P17,women's black socks
C25,9,3,P63,cognac
C25,9,3,P62,gin
C25,9,3,P64,cigarettes
C31,9,2,P28,grapes
C31,9,2,P24,scotch bonnets
C35,7,3,P38,kombucha
C35,7,3,P37,gummy bears
C35,7,3,P36,salted caramel dark chocolate
C51,3,2,P28,grapes
C51,3,2,P30,mango
C52,1,3,P61,red wine
C52,1,3,P61,red wine
C52,1,3,P64,cigarettes
C56,4,3,P45,hummus
C56,4,3,P56,greek yoghurt
C56,4,3,P49,smoked salmon
C59,6,1,P63,cognac
C72,5,1,P25,peppers
C74,5,3,P01,detergent
C74,5,3,P03,bin liners
C74,5,3,P05,scented candles
C75,8,3,P08,aluminium foil
C75,8,3,P06,fabric softener
C75,8,3,P04,shower gel
C78,9,3,P31,lemon grass
C78,9,3,P22,avocado
C78,9,3,P29,easy peeler
C80,9,2,P01,detergent
C80,9,2,P04,shower gel
C88,1,3,P53,peanut butter
C88,1,3,P47,whole chicken
C88,1,3,P51,pizza
C92,1,2,P55,lentil soup
C92,1,2,P52,oats
C95,7,1,P10,kitchen knife
C96,10,3,P39,ice cream
C96,10,3,P37,gummy bears
C96,10,3,P37,gummy bears
C97,9,1,P22,avocado
C98,7,3,P33,apples
C98,7,3,P27,potatoes
C98,7,3,P34,raspberries
C102,1,1,P24,scotch bonnets
C109,6,3,P64,cigarettes
C109,6,3,P63,cognac
C109,6,3,P62,gin
C116,5,3,P44,milk
C116,5,3,P54,almond milk
C116,5,3,P55,lentil soup
C135,2,3,P35,carrot cake
C135,2,3,P38,kombucha
C135,2,3,P37,gummy bears
C136,10,1,P05,scented candles
C137,9,2,P03,bin liners
C137,9,2,P11,dishwasher tablets
