customer_id,loyalty_score,purchase_count,product_id,product_category
C1,7,3,P32,onions
C1,7,3,P27,potatoes
C1,7,3,P28,grapes
C3,8,3,P37,gummy bears
C3,8,3,P38,kombucha
C3,8,3,P38,kombucha
C11,4,2,P50,camembert
C11,4,2,P44,milk
C12,8,1,P48,tuna
C13,8,1,P32,onions
C15,6,3,P32,onions
C15,6,3,P33,apples
C15,6,3,P22,avocado
C21,5,1,P24,scotch bonnets
C22,1,1,P28,grapes
C31,9,1,P56,greek yoghurt
C40,4,3,P26,broccoli
C40,4,3,P26,broccoli
C40,4,3,P25,peppers
C47,2,2,P32,onions
C47,2,2,P28,grapes
C59,6,1,P38,kombucha
C60,10,2,P28,grapes
C60,10,2,P24,scotch bonnets
C69,7,2,P47,whole chicken
C69,7,2,P41,steak
C72,5,2,P26,broccoli
C72,5,2,P33,apples
C73,2,3,P41,steak
C73,2,3,P54,almond milk
C73,2,3,P49,smoked salmon
C80,9,1,P11,dishwasher tablets
C81,7,1,P40,irn bru
C85,8,3,P28,grapes
C85,8,3,P24,scotch bonnets
C85,8,3,P27,potatoes
C90,3,3,P35,carrot cake
C90,3,3,P39,ice cream
C90,3,3,P38,kombucha
C93,5,2,P43,mince beef
C93,5,2,P55,lentil soup
C98,7,3,P53,peanut butter
C98,7,3,P50,camembert
C98,7,3,P53,peanut butter
C101,2,2,P55,lentil soup
C101,2,2,P53,peanut butter
C108,8,2,P37,gummy bears
C108,8,2,P37,gummy bears
C112,3,3,P50,camembert
C112,3,3,P60,water
C112,3,3,P56,greek yoghurt
C113,5,1,P58,coconut water
C121,10,2,P33,apples
C121,10,2,P27,potatoes
C125,1,3,P50,camembert
C125,1,3,P58,coconut water
C125,1,3,P42,chicken
C131,4,2,P58,coconut water
C131,4,2,P52,oats
