customer_id,loyalty_score,purchase_count,product_id,product_category
C12,8,3,P25,peppers
C12,8,3,P24,scotch bonnets
C12,8,3,P33,apples
C15,6,2,P24,scotch bonnets
C15,6,2,P34,raspberries
C19,6,2,P12,ice pack
C19,6,2,P07,cling film
C23,10,1,P14,women's shoes
C25,9,2,P61,red wine
C25,9,2,P64,cigarettes
C26,1,1,P46,activated charcoal croissant
C33,5,3,P58,coconut water
C33,5,3,P60,water
C33,5,3,P46,activated charcoal croissant
C35,7,3,P44,milk
C35,7,3,P57,parmesan
C35,7,3,P53,peanut butter
C44,9,2,P38,kombucha
C44,9,2,P38,kombucha
C46,5,3,P51,pizza
C46,5,3,P47,whole chicken
C46,5,3,P51,pizza
C53,4,3,P22,avocado
C53,4,3,P25,peppers
C53,4,3,P30,mango
C59,6,2,P04,shower gel
C59,6,2,P06,fabric softener
C68,8,3,P56,greek yoghurt
C68,8,3,P56,greek yoghurt
C68,8,3,P47,whole chicken
C69,7,3,P48,tuna
C69,7,3,P43,mince beef
C69,7,3,P47,whole chicken
C81,7,2,P56,greek yoghurt
C81,7,2,P46,activated charcoal croissant
C93,5,1,P43,mince beef
C99,9,2,P42,chicken
C99,9,2,P45,hummus
C100,8,1,P28,grapes
C118,7,3,P29,easy peeler
C118,7,3,P28,grapes
C118,7,3,P22,avocado
C122,10,1,P44,milk
C124,7,3,P40,irn bru
C124,7,3,P36,salted caramel dark chocolate
C124,7,3,P40,irn bru
C125,1,1,P03,bin liners
C126,4,1,P60,water
