customer_id,loyalty_score,purchase_count,product_id,product_category
C6,10,2,P46,activated charcoal croissant
C6,10,2,P57,parmesan
C12,8,1,P51,pizza
C15,6,1,P28,grapes
C19,6,1,P10,kitchen knife
C47,2,1,P31,lemon grass
C65,2,1,P07,cling film
C69,7,3,P60,water
C69,7,3,P55,lentil soup
C69,7,3,P42,chicken
C72,5,2,P17,women's black socks
C72,5,2,P13,men's dark green trousers
C77,9,2,P52,oats
C77,9,2,P58,coconut water
C78,9,1,P07,cling film
C81,7,3,P52,oats
C81,7,3,P41,steak
C81,7,3,P51,pizza
C87,3,1,P59,chicken stock
C90,3,3,P21,women's red dress
C90,3,3,P17,women's black socks
C90,3,3,P20,women's blouse
C103,7,3,P64,cigarettes
C103,7,3,P64,cigarettes
C103,7,3,P64,cigarettes
C106,5,2,P61,red wine
C106,5,2,P64,cigarettes
C113,5,3,P54,almond milk
C113,5,3,P48,tuna
C113,5,3,P46,activated charcoal croissant
C127,4,3,P24,scotch bonnets
C127,4,3,P32,onions
C127,4,3,P32,onions
C137,9,1,P42,chicken
