customer_id,loyalty_score,purchase_count,product_id,product_category
C3,8,3,"['P37', 'P40', 'P37']","['gummy bears', 'irn bru', 'gummy bears']"
C16,5,3,"['P29', 'P22', 'P27']","['easy peeler', 'avocado', 'potatoes']"
C20,2,3,"['P61', 'P64', 'P64']","['red wine', 'cigarettes', 'cigarettes']"
C21,5,2,"['P25', 'P28']","['peppers', 'grapes']"
C22,1,1,['P24'],['scotch bonnets']
C23,10,3,"['P42', 'P46', 'P56']","['chicken', 'activated charcoal croissant', 'greek yoghurt']"
C24,6,2,"['P10', 'P04']","['kitchen knife', 'shower gel']"
C27,10,3,"['P18', 'P17', 'P21']","[""men's striped socks"", ""women's black socks"", ""women's red dress""]"
C31,9,3,"['P47', 'P46', 'P58']","['whole chicken', 'activated charcoal croissant', 'coconut water']"
C59,6,1,['P62'],['gin']
C65,2,3,"['P08', 'P09', 'P09']","['aluminium foil', 'toilet paper', 'toilet paper']"
C81,7,1,['P54'],['almond milk']
C86,8,2,"['P38', 'P39']","['kombucha', 'ice cream']"
C87,3,3,"['P56', 'P45', 'P52']","['greek yoghurt', 'hummus', 'oats']"
C88,1,3,"['P51', 'P50', 'P42']","['pizza', 'camembert', 'chicken']"
C116,5,1,['P26'],['broccoli']
C117,10,3,"['P56', 'P60', 'P60']","['greek yoghurt', 'water', 'water']"
C137,9,1,['P07'],['cling film']
