customer_id,loyalty_score,purchase_count,product_id,product_category
C3,8,3,P37,gummy bears
C3,8,3,P40,irn bru
C3,8,3,P37,gummy bears
C16,5,3,P29,easy peeler
C16,5,3,P22,avocado
C16,5,3,P27,potatoes
C20,2,3,P61,red wine
C20,2,3,P64,cigarettes
C20,2,3,P64,cigarettes
C21,5,2,P25,peppers
C21,5,2,P28,grapes
C22,1,1,P24,scotch bonnets
C23,10,3,P42,chicken
C23,10,3,P46,activated charcoal croissant
C23,10,3,P56,greek yoghurt
C24,6,2,P10,kitchen knife
C24,6,2,P04,shower gel
C27,10,3,P18,men's striped socks
C27,10,3,P17,women's black socks
C27,10,3,P21,women's red dress
C31,9,3,P47,whole chicken
C31,9,3,P46,activated charcoal croissant
C31,9,3,P58,coconut water
C59,6,1,P62,gin
C65,2,3,P08,aluminium foil
C65,2,3,P09,toilet paper
C65,2,3,P09,toilet paper
C81,7,1,P54,almond milk
C86,8,2,P38,kombucha
C86,8,2,P39,ice cream
C87,3,3,P56,greek yoghurt
C87,3,3,P45,hummus
C87,3,3,P52,oats
C88,1,3,P51,pizza
C88,1,3,P50,camembert
C88,1,3,P42,chicken
C116,5,1,P26,broccoli
C117,10,3,P56,greek yoghurt
C117,10,3,P60,water
C117,10,3,P60,water
C137,9,1,P07,cling film
