customer_id,loyalty_score,purchase_count,product_id,product_category
C1,7,3,"['P30', 'P27', 'P25']","['mango', 'potatoes', 'peppers']"
C9,8,1,['P62'],['gin']
C12,8,1,['P32'],['onions']
C13,8,3,"['P36', 'P36', 'P39']","['salted caramel dark chocolate', 'salted caramel dark chocolate', 'ice cream']"
C47,2,2,"['P24', 'P22']","['scotch bonnets', 'avocado']"
C50,8,2,"['P36', 'P38']","['salted caramel dark chocolate', 'kombucha']"
C53,4,2,"['P30', 'P25']","['mango', 'peppers']"
C58,6,2,"['P15', 'P16']","['jumper', ""men's belt""]"
C59,6,1,['P38'],['kombucha']
C60,10,1,['P25'],['peppers']
C70,9,3,"['P60', 'P45', 'P57']","['water', 'hummus', 'parmesan']"
C76,10,2,"['P36', 'P36']","['salted caramel dark chocolate', 'salted caramel dark chocolate']"
C86,8,3,"['P39', 'P38', 'P38']","['ice cream', 'kombucha', 'kombucha']"
C87,3,2,"['P46', 'P56']","['activated charcoal croissant', 'greek yoghurt']"
C97,9,3,"['P37', 'P36', 'P40']","['gummy bears', 'salted caramel dark chocolate', 'irn bru']"
C105,8,3,"['P28', 'P34', 'P25']","['grapes', 'raspberries', 'peppers']"
C112,3,1,['P64'],['cigarettes']
C113,5,1,['P46'],['activated charcoal croissant']
C116,5,2,"['P02', 'P02']","['kitchen roll', 'kitchen roll']"
C119,7,1,['P61'],['red wine']
C121,10,1,['P06'],['fabric softener']
C127,4,3,"['P25', 'P30', 'P22']","['peppers', 'mango', 'avocado']"
C134,6,2,"['P05', 'P12']","['scented candles', 'ice pack']"
C136,10,3,"['P04', 'P03', 'P07']","['shower gel', 'bin liners', 'cling film']"
