customer_id,loyalty_score,purchase_count,product_id,product_category
C1,7,1,['P29'],['easy peeler']
C6,10,3,"['P53', 'P56', 'P54']","['peanut butter', 'greek yoghurt', 'almond milk']"
C8,7,3,"['P29', 'P33', 'P32']","['easy peeler', 'apples', 'onions']"
C12,8,3,"['P26', 'P26', 'P32']","['broccoli', 'broccoli', 'onions']"
C13,8,3,"['P37', 'P40', 'P35']","['gummy bears', 'irn bru', 'carrot cake']"
C17,2,1,['P52'],['oats']
C19,6,2,"['P24', 'P29']","['scotch bonnets', 'easy peeler']"
C22,1,1,['P42'],['chicken']
C30,4,2,"['P06', 'P11']","['fabric softener', 'dishwasher tablets']"
C36,5,3,"['P54', 'P45', 'P46']","['almond milk', 'hummus', 'activated charcoal croissant']"
C45,10,1,['P36'],['salted caramel dark chocolate']
C47,2,1,['P23'],['cherries']
C54,2,2,"['P48', 'P45']","['tuna', 'hummus']"
C55,8,3,"['P37', 'P37', 'P36']","['gummy bears', 'gummy bears', 'salted caramel dark chocolate']"
C56,4,3,"['P53', 'P58', 'P50']","['peanut butter', 'coconut water', 'camembert']"
C60,10,1,['P64'],['cigarettes']
C65,2,3,"['P02', 'P02', 'P01']","['kitchen roll', 'kitchen roll', 'detergent']"
C68,8,2,"['P38', 'P36']","['kombucha', 'salted caramel dark chocolate']"
C70,9,1,['P42'],['chicken']
C77,9,1,['P43'],['mince beef']
C80,9,2,"['P22', 'P28']","['avocado', 'grapes']"
C86,8,3,"['P46', 'P42', 'P47']","['activated charcoal croissant', 'chicken', 'whole chicken']"
C90,3,3,"['P07', 'P06', 'P11']","['cling film', 'fabric softener', 'dishwasher tablets']"
C101,2,1,['P16'],"[""men's belt""]"
C117,10,2,"['P40', 'P36']","['irn bru', 'salted caramel dark chocolate']"
C122,10,3,"['P31', 'P22', 'P28']","['lemon grass', 'avocado', 'grapes']"
C137,9,2,"['P03', 'P06']","['bin liners', 'fabric softener']"
