customer_id,loyalty_score,purchase_count,product_id,product_category
C11,4,3,P34,raspberries
C11,4,3,P32,onions
C11,4,3,P34,raspberries
C15,6,1,P24,scotch bonnets
C28,3,2,P40,irn bru
C28,3,2,P35,carrot cake
C32,3,2,P24,scotch bonnets
C32,3,2,P31,lemon grass
C33,5,1,P50,camembert
C35,7,2,P27,potatoes
C35,7,2,P30,mango
C48,4,2,P33,apples
C48,4,2,P29,easy peeler
C54,2,2,P57,parmesan
C54,2,2,P45,hummus
C58,6,1,P34,raspberries
C59,6,3,P61,red wine
C59,6,3,P62,gin
C59,6,3,P63,cognac
C66,10,3,P19,men's trainers
C66,10,3,P14,women's shoes
C66,10,3,P16,men's belt
C73,2,3,P54,almond milk
C73,2,3,P54,almond milk
C73,2,3,P54,almond milk
C74,5,3,P05,scented candles
C74,5,3,P06,fabric softener
C74,5,3,P04,shower gel
C77,9,1,P44,milk
C89,8,2,P39,ice cream
C89,8,2,P35,carrot cake
C91,3,2,P08,aluminium foil
C91,3,2,P02,kitchen roll
C101,2,2,P54,almond milk
C101,2,2,P43,mince beef
C109,6,2,P62,gin
C109,6,2,P62,gin
C110,3,1,P43,mince beef
C111,1,3,P63,cognac
C111,1,3,P62,gin
C111,1,3,P64,cigarettes
C119,7,3,P62,gin
C119,7,3,P61,red wine
C119,7,3,P64,cigarettes
C122,10,2,P44,milk
C122,10,2,P51,pizza
