customer_id,loyalty_score,purchase_count,product_id,product_category
C6,10,3,"['P41', 'P43', 'P46']","['steak', 'mince beef', 'activated charcoal croissant']"
C15,6,1,['P24'],['scotch bonnets']
C19,6,2,"['P12', 'P12']","['ice pack', 'ice pack']"
C35,7,2,"['P24', 'P22']","['scotch bonnets', 'avocado']"
C45,10,3,"['P43', 'P58', 'P41']","['mince beef', 'coconut water', 'steak']"
C52,1,3,"['P63', 'P61', 'P64']","['cognac', 'red wine', 'cigarettes']"
C54,2,2,"['P45', 'P42']","['hummus', 'chicken']"
C60,10,3,"['P62', 'P61', 'P61']","['gin', 'red wine', 'red wine']"
C68,8,2,"['P21', 'P16']","[""women's red dress"", ""men's belt""]"
C69,7,1,['P53'],['peanut butter']
C78,9,3,"['P28', 'P33', 'P31']","['grapes', 'apples', 'lemon grass']"
C83,8,2,"['P25', 'P26']","['peppers', 'broccoli']"
C86,8,1,['P38'],['kombucha']
C97,9,2,"['P61', 'P61']","['red wine', 'red wine']"
C100,8,2,"['P30', 'P33']","['mango', 'apples']"
C103,7,3,"['P61', 'P64', 'P62']","['red wine', 'cigarettes', 'gin']"
C113,5,1,['P49'],['smoked salmon']
C120,9,3,"['P02', 'P09', 'P11']","['kitchen roll', 'toilet paper', 'dishwasher tablets']"
C129,7,2,"['P04', 'P02']","['shower gel', 'kitchen roll']"
C131,4,3,"['P49', 'P46', 'P51']","['smoked salmon', 'activated charcoal croissant', 'pizza']"
C132,7,3,"['P22', 'P23', 'P24']","['avocado', 'cherries', 'scotch bonnets']"
C134,6,3,"['P38', 'P35', 'P35']","['kombucha', 'carrot cake', 'carrot cake']"
C135,2,2,"['P36', 'P39']","['salted caramel dark chocolate', 'ice cream']"
