customer_id,loyalty_score,purchase_count,product_id,product_category
C12,8,2,P29,easy peeler
C12,8,2,P22,avocado
C19,6,2,P03,bin liners
C19,6,2,P10,kitchen knife
C26,1,2,P42,chicken
C26,1,2,P52,oats
C27,10,3,P21,women's red dress
C27,10,3,P19,men's trainers
C27,10,3,P16,men's belt
C30,4,3,P28,grapes
C30,4,3,P26,broccoli
C30,4,3,P28,grapes
C39,2,1,P23,cherries
C58,6,3,P32,onions
C58,6,3,P28,grapes
C58,6,3,P26,broccoli
C59,6,1,P40,irn bru
C63,2,1,P28,grapes
C65,2,2,P10,kitchen knife
C65,2,2,P01,detergent
C68,8,1,P34,raspberries
C72,5,3,P34,raspberries
C72,5,3,P26,broccoli
C72,5,3,P25,peppers
C78,9,2,P07,cling film
C78,9,2,P07,cling film
C83,8,1,P40,irn bru
C85,8,1,P56,greek yoghurt
C87,3,1,P54,almond milk
C92,1,3,P49,smoked salmon
C92,1,3,P60,water
C92,1,3,P46,activated charcoal croissant
C93,5,1,P57,parmesan
C97,9,3,P30,mango
C97,9,3,P26,broccoli
C97,9,3,P30,mango
C104,7,2,P39,ice cream
C104,7,2,P39,ice cream
C117,10,1,P39,ice cream
C124,7,3,P37,gummy bears
C124,7,3,P38,kombucha
C124,7,3,P39,ice cream
C125,1,3,P51,pizza
C125,1,3,P58,coconut water
C125,1,3,P55,lentil soup
C127,4,2,P28,grapes
C127,4,2,P23,cherries
C132,7,1,P27,potatoes
