customer_id,loyalty_score,purchase_count,product_id,product_category
C12,8,2,"['P29', 'P22']","['easy peeler', 'avocado']"
C19,6,2,"['P03', 'P10']","['bin liners', 'kitchen knife']"
C26,1,2,"['P42', 'P52']","['chicken', 'oats']"
C27,10,3,"['P21', 'P19', 'P16']","[""women's red dress"", ""men's trainers"", ""men's belt""]"
C30,4,3,"['P28', 'P26', 'P28']","['grapes', 'broccoli', 'grapes']"
C39,2,1,['P23'],['cherries']
C58,6,3,"['P32', 'P28', 'P26']","['onions', 'grapes', 'broccoli']"
C59,6,1,['P40'],['irn bru']
C63,2,1,['P28'],['grapes']
C65,2,2,"['P10', 'P01']","['kitchen knife', 'detergent']"
C68,8,1,['P34'],['raspberries']
C72,5,3,"['P34', 'P26', 'P25']","['raspberries', 'broccoli', 'peppers']"
C78,9,2,"['P07', 'P07']","['cling film', 'cling film']"
C83,8,1,['P40'],['irn bru']
C85,8,1,['P56'],['greek yoghurt']
C87,3,1,['P54'],['almond milk']
C92,1,3,"['P49', 'P60', 'P46']","['smoked salmon', 'water', 'activated charcoal croissant']"
C93,5,1,['P57'],['parmesan']
C97,9,3,"['P30', 'P26', 'P30']","['mango', 'broccoli', 'mango']"
C104,7,2,"['P39', 'P39']","['ice cream', 'ice cream']"
C117,10,1,['P39'],['ice cream']
C124,7,3,"['P37', 'P38', 'P39']","['gummy bears', 'kombucha', 'ice cream']"
C125,1,3,"['P51', 'P58', 'P55']","['pizza', 'coconut water', 'lentil soup']"
C127,4,2,"['P28', 'P23']","['grapes', 'cherries']"
C132,7,1,['P27'],['potatoes']
