customer_id,loyalty_score,purchase_count,product_id,product_category
C3,8,3,P07,cling film
C3,8,3,P02,kitchen roll
C3,8,3,P03,bin liners
C6,10,2,P60,water
C6,10,2,P41,steak
C9,8,2,P58,coconut water
C9,8,2,P43,mince beef
C15,6,3,P26,broccoli
C15,6,3,P34,raspberries
C15,6,3,P33,apples
C17,2,3,P39,ice cream
C17,2,3,P37,gummy bears
C17,2,3,P36,salted caramel dark chocolate
C22,1,2,P31,lemon grass
C22,1,2,P23,cherries
C24,6,3,P34,raspberries
C24,6,3,P22,avocado
C24,6,3,P28,grapes
C32,3,1,P42,chicken
C38,7,2,P29,easy peeler
C38,7,2,P34,raspberries
C40,4,2,P26,broccoli
C40,4,2,P26,broccoli
C45,10,3,P62,gin
C45,10,3,P64,cigarettes
C45,10,3,P62,gin
C53,4,2,P26,broccoli
C53,4,2,P24,scotch bonnets
C65,2,1,P10,kitchen knife
C68,8,3,P51,pizza
C68,8,3,P47,whole chicken
C68,8,3,P53,peanut butter
C71,8,1,P54,almond milk
C78,9,3,P40,irn bru
C78,9,3,P37,gummy bears
C78,9,3,P39,ice cream
C82,9,2,P27,potatoes
C82,9,2,P31,lemon grass
C87,3,3,P57,parmesan
C87,3,3,P57,parmesan
C87,3,3,P49,smoked salmon
C98,7,2,P40,irn bru
C98,7,2,P40,irn bru
C108,8,3,P40,irn bru
C108,8,3,P40,irn bru
C108,8,3,P37,gummy bears
C114,3,1,P49,smoked salmon
C117,10,1,P60,water
C127,4,1,P25,peppers
C134,6,2,P39,ice cream
C134,6,2,P39,ice cream
C136,10,1,P04,shower gel
C137,9,2,P50,camembert
C137,9,2,P41,steak
