customer_id,loyalty_score,purchase_count,product_id,product_category
C1,7,3,P28,grapes
C1,7,3,P30,mango
C1,7,3,P24,scotch bonnets
C3,8,1,P40,irn bru
C6,10,2,P56,greek yoghurt
C6,10,2,P43,mince beef
C16,5,2,P40,irn bru
C16,5,2,P35,carrot cake
C19,6,2,P06,fabric softener
C19,6,2,P04,shower gel
C22,1,1,P25,peppers
C23,10,2,P14,women's shoes
C23,10,2,P16,men's belt
C24,6,2,P05,scented candles
C24,6,2,P01,detergent
C25,9,3,P62,gin
C25,9,3,P64,cigarettes
C25,9,3,P63,cognac
C26,1,2,P60,water
C26,1,2,P42,chicken
C30,4,1,P41,steak
C34,3,3,P22,avocado
C34,3,3,P22,avocado
C34,3,3,P26,broccoli
C40,4,1,P23,cherries
C41,9,3,P40,irn bru
C41,9,3,P36,salted caramel dark chocolate
C41,9,3,P37,gummy bears
C42,2,2,P46,activated charcoal croissant
C42,2,2,P60,water
C51,3,2,P26,broccoli
C51,3,2,P28,grapes
C64,10,3,P32,onions
C64,10,3,P30,mango
C64,10,3,P32,onions
C65,2,1,P01,detergent
C68,8,1,P16,men's belt
C72,5,1,P32,onions
C78,9,2,P30,mango
C78,9,2,P24,scotch bonnets
C83,8,2,P40,irn bru
C83,8,2,P39,ice cream
C85,8,2,P51,pizza
C85,8,2,P43,mince beef
C97,9,2,P46,activated charcoal croissant
C97,9,2,P56,greek yoghurt
C99,9,1,P50,camembert
C100,8,3,P28,grapes
C100,8,3,P32,onions
C100,8,3,P34,raspberries
C108,8,1,P35,carrot cake
C112,3,3,P40,irn bru
C112,3,3,P39,ice cream
C112,3,3,P40,irn bru
C113,5,2,P42,chicken
C113,5,2,P53,peanut butter
C125,1,1,P43,mince beef
C129,7,3,P29,easy peeler
C129,7,3,P28,grapes
C129,7,3,P26,broccoli
C134,6,1,P38,kombucha
