customer_id,loyalty_score,purchase_count,product_id,product_category
C3,8,1,['P02'],['kitchen roll']
C4,5,2,"['P39', 'P35']","['ice cream', 'carrot cake']"
C10,5,3,"['P29', 'P25', 'P32']","['easy peeler', 'peppers', 'onions']"
C13,8,2,"['P44', 'P55']","['milk', 'lentil soup']"
C16,5,2,"['P39', 'P35']","['ice cream', 'carrot cake']"
C18,8,1,['P13'],"[""men's dark green trousers""]"
C25,9,1,['P62'],['gin']
C26,1,3,"['P48', 'P45', 'P57']","['tuna', 'hummus', 'parmesan']"
C43,10,3,"['P39', 'P37', 'P35']","['ice cream', 'gummy bears', 'carrot cake']"
C47,2,1,['P32'],['onions']
C48,4,2,"['P11', 'P12']","['dishwasher tablets', 'ice pack']"
C57,2,2,"['P05', 'P01']","['scented candles', 'detergent']"
C66,10,1,['P16'],"[""men's belt""]"
C69,7,2,"['P59', 'P50']","['chicken stock', 'camembert']"
C75,8,2,"['P06', 'P12']","['fabric softener', 'ice pack']"
C81,7,2,"['P36', 'P37']","['salted caramel dark chocolate', 'gummy bears']"
C87,3,1,['P59'],['chicken stock']
C88,1,2,"['P58', 'P44']","['coconut water', 'milk']"
C102,1,1,['P61'],['red wine']
C105,8,3,"['P08', 'P08', 'P02']","['aluminium foil', 'aluminium foil', 'kitchen roll']"
C109,6,2,"['P39', 'P38']","['ice cream', 'kombucha']"
C110,3,3,"['P16', 'P14', 'P14']","[""men's belt"", ""women's shoes"", ""women's shoes""]"
C113,5,2,"['P59', 'P41']","['chicken stock', 'steak']"
C115,1,2,"['P39', 'P39']","['ice cream', 'ice cream']"
C116,5,2,"['P10', 'P05']","['kitchen knife', 'scented candles']"
C126,4,1,['P35'],['carrot cake']
C131,4,3,"['P55', 'P58', 'P42']","['lentil soup', 'coconut water', 'chicken']"
C132,7,3,"['P24', 'P24', 'P23']","['scotch bonnets', 'scotch bonnets', 'cherries']"
C137,9,3,"['P47', 'P48', 'P46']","['whole chicken', 'tuna', 'activated charcoal croissant']"
