customer_id,loyalty_score,purchase_count,product_id,product_category
C6,10,2,"['P32', 'P26']","['onions', 'broccoli']"
C13,8,3,"['P22', 'P34', 'P23']","['avocado', 'raspberries', 'cherries']"
C16,5,3,"['P38', 'P40', 'P40']","['kombucha', 'irn bru', 'irn bru']"
C23,10,1,['P56'],['greek yoghurt']
C24,6,2,"['P11', 'P04']","['dishwasher tablets', 'shower gel']"
C30,4,3,"['P01', 'P04', 'P06']","['detergent', 'shower gel', 'fabric softener']"
C32,3,1,['P62'],['gin']
C35,7,1,['P33'],['apples']
C41,9,3,"['P23', 'P31', 'P33']","['cherries', 'lemon grass', 'apples']"
C42,2,2,"['P07', 'P08']","['cling film', 'aluminium foil']"
C46,5,1,['P13'],"[""men's dark green trousers""]"
C59,6,2,"['P62', 'P63']","['gin', 'cognac']"
C60,10,2,"['P30', 'P26']","['mango', 'broccoli']"
C72,5,3,"['P26', 'P28', 'P25']","['broccoli', 'grapes', 'peppers']"
C73,2,2,"['P56', 'P41']","['greek yoghurt', 'steak']"
C100,8,3,"['P23', 'P24', 'P27']","['cherries', 'scotch bonnets', 'potatoes']"
C111,1,2,"['P62', 'P62']","['gin', 'gin']"
C112,3,2,"['P33', 'P28']","['apples', 'grapes']"
C113,5,2,"['P55', 'P55']","['lentil soup', 'lentil soup']"
C115,1,3,"['P37', 'P37', 'P37']","['gummy bears', 'gummy bears', 'gummy bears']"
C116,5,2,"['P30', 'P34']","['mango', 'raspberries']"
