customer_id,loyalty_score,purchase_count,product_id,product_category
C6,10,2,P32,onions
C6,10,2,P26,broccoli
C13,8,3,P22,avocado
C13,8,3,P34,raspberries
C13,8,3,P23,cherries
C16,5,3,P38,kombucha
C16,5,3,P40,irn bru
C16,5,3,P40,irn bru
C23,10,1,P56,greek yoghurt
C24,6,2,P11,dishwasher tablets
C24,6,2,P04,shower gel
C30,4,3,P01,detergent
C30,4,3,P04,shower gel
C30,4,3,P06,fabric softener
C32,3,1,P62,gin
C35,7,1,P33,apples
C41,9,3,P23,cherries
C41,9,3,P31,lemon grass
C41,9,3,P33,apples
C42,2,2,P07,cling film
C42,2,2,P08,aluminium foil
C46,5,1,P13,men's dark green trousers
C59,6,2,P62,gin
C59,6,2,P63,cognac
C60,10,2,P30,mango
C60,10,2,P26,broccoli
C72,5,3,P26,broccoli
C72,5,3,P28,grapes
C72,5,3,P25,peppers
C73,2,2,P56,greek yoghurt
C73,2,2,P41,steak
C100,8,3,P23,cherries
C100,8,3,P24,scotch bonnets
C100,8,3,P27,potatoes
C111,1,2,P62,gin
C111,1,2,P62,gin
C112,3,2,P33,apples
C112,3,2,P28,grapes
C113,5,2,P55,lentil soup
C113,5,2,P55,lentil soup
C115,1,3,P37,gummy bears
C115,1,3,P37,gummy bears
C115,1,3,P37,gummy bears
C116,5,2,P30,mango
C116,5,2,P34,raspberries
