customer_id,loyalty_score,purchase_count,product_id,product_category
C4,5,2,"['P40', 'P35']","['irn bru', 'carrot cake']"
C13,8,3,"['P59', 'P41', 'P53']","['chicken stock', 'steak', 'peanut butter']"
C16,5,1,['P38'],['kombucha']
C18,8,1,['P37'],['gummy bears']
C47,2,1,['P32'],['onions']
C54,2,1,['P38'],['kombucha']
C56,4,2,"['P51', 'P47']","['pizza', 'whole chicken']"
C59,6,3,"['P10', 'P01', 'P07']","['kitchen knife', 'detergent', 'cling film']"
C68,8,3,"['P29', 'P33', 'P34']","['easy peeler', 'apples', 'raspberries']"
C73,2,3,"['P44', 'P60', 'P59']","['milk', 'water', 'chicken stock']"
C77,9,1,['P44'],['milk']
C80,9,2,"['P31', 'P27']","['lemon grass', 'potatoes']"
C81,7,2,"['P45', 'P60']","['hummus', 'water']"
C97,9,1,['P52'],['oats']
C98,7,2,"['P43', 'P56']","['mince beef', 'greek yoghurt']"
C101,2,2,"['P12', 'P12']","['ice pack', 'ice pack']"
C109,6,1,['P64'],['cigarettes']
C112,3,1,['P61'],['red wine']
C116,5,2,"['P08', 'P12']","['aluminium foil', 'ice pack']"
C126,4,3,"['P38', 'P37', 'P40']","['kombucha', 'gummy bears', 'irn bru']"
