customer_id,loyalty_score,purchase_count,product_id,product_category
C4,5,2,P40,irn bru
C4,5,2,P35,carrot cake
C13,8,3,P59,chicken stock
C13,8,3,P41,steak
C13,8,3,P53,peanut butter
C16,5,1,P38,kombucha
C18,8,1,P37,gummy bears
C47,2,1,P32,onions
C54,2,1,P38,kombucha
C56,4,2,P51,pizza
C56,4,2,P47,whole chicken
C59,6,3,P10,kitchen knife
C59,6,3,P01,detergent
C59,6,3,P07,cling film
C68,8,3,P29,easy peeler
C68,8,3,P33,apples
C68,8,3,P34,raspberries
C73,2,3,P44,milk
C73,2,3,P60,water
C73,2,3,P59,chicken stock
C77,9,1,P44,milk
C80,9,2,P31,lemon grass
C80,9,2,P27,potatoes
C81,7,2,P45,hummus
C81,7,2,P60,water
C97,9,1,P52,oats
C98,7,2,P43,mince beef
C98,7,2,P56,greek yoghurt
C101,2,2,P12,ice pack
C101,2,2,P12,ice pack
C109,6,1,P64,cigarettes
C112,3,1,P61,red wine
C116,5,2,P08,aluminium foil
C116,5,2,P12,ice pack
C126,4,3,P38,kombucha
C126,4,3,P37,gummy bears
C126,4,3,P40,irn bru
