customer_id,loyalty_score,purchase_count,product_id,product_category
C23,10,2,P20,women's blouse
C23,10,2,P16,men's belt
C25,9,1,P64,cigarettes
C27,10,2,P13,men's dark green trousers
C27,10,2,P18,men's striped socks
C28,3,2,P40,irn bru
C28,3,2,P39,ice cream
C29,7,1,P29,easy peeler
C32,3,1,P41,steak
C43,10,2,P54,almond milk
C43,10,2,P47,whole chicken
C46,5,2,P48,tuna
C46,5,2,P50,camembert
C54,2,3,P29,easy peeler
C54,2,3,P27,potatoes
C54,2,3,P31,lemon grass
C59,6,2,P36,salted caramel dark chocolate
C59,6,2,P39,ice cream
C64,10,3,P24,scotch bonnets
C64,10,3,P33,apples
C64,10,3,P29,easy peeler
C65,2,1,P05,scented candles
C72,5,1,P13,men's dark green trousers
C76,10,3,P35,carrot cake
C76,10,3,P36,salted caramel dark chocolate
C76,10,3,P37,gummy bears
C78,9,3,P30,mango
C78,9,3,P24,scotch bonnets
C78,9,3,P23,cherries
C85,8,2,P41,steak
C85,8,2,P59,chicken stock
C97,9,3,P63,cognac
C97,9,3,P61,red wine
C97,9,3,P61,red wine
C100,8,3,P22,avocado
C100,8,3,P32,onions
C100,8,3,P31,lemon grass
C109,6,1,P61,red wine
C115,1,1,P39,ice cream
C116,5,2,P05,scented candles
C116,5,2,P05,scented candles
C119,7,1,P62,gin
C125,1,2,P08,aluminium foil
C125,1,2,P09,toilet paper
C135,2,1,P38,kombucha
C137,9,3,P56,greek yoghurt
C137,9,3,P45,hummus
C137,9,3,P49,smoked salmon
