customer_id,loyalty_score,purchase_count,product_id,product_category
C5,7,3,P31,lemon grass
C5,7,3,P31,lemon grass
C5,7,3,P32,onions
C8,7,2,P59,chicken stock
C8,7,2,P57,parmesan
C16,5,1,P36,salted caramel dark chocolate
C26,1,3,P54,almond milk
C26,1,3,P43,mince beef
C26,1,3,P57,parmesan
C29,7,3,P29,easy peeler
C29,7,3,P24,scotch bonnets
C29,7,3,P30,mango
C38,7,1,P45,hummus
C45,10,1,P40,irn bru
C48,4,2,P04,shower gel
C48,4,2,P01,detergent
C58,6,3,P24,scotch bonnets
C58,6,3,P30,mango
C58,6,3,P26,broccoli
C78,9,3,P27,potatoes
C78,9,3,P34,raspberries
C78,9,3,P22,avocado
C80,9,1,P24,scotch bonnets
C81,7,3,P45,hummus
C81,7,3,P44,milk
C81,7,3,P60,water
C100,8,1,P27,potatoes
C107,3,1,P58,coconut water
C110,3,3,P50,camembert
C110,3,3,P43,mince beef
C110,3,3,P43,mince beef
C113,5,1,P42,chicken
C117,10,2,P58,coconut water
C117,10,2,P60,water
C119,7,3,P63,cognac
C119,7,3,P61,red wine
C119,7,3,P62,gin
C122,10,3,P29,easy peeler
C122,10,3,P26,broccoli
C122,10,3,P28,grapes
C125,1,2,P09,toilet paper
C125,1,2,P01,detergent
C137,9,1,P64,cigarettes
