customer_id,loyalty_score,purchase_count,product_id,product_category
C13,8,3,P06,fabric softener
C13,8,3,P10,kitchen knife
C13,8,3,P01,detergent
C20,2,1,P33,apples
C22,1,3,P33,apples
C22,1,3,P31,lemon grass
C22,1,3,P22,avocado
C23,10,3,P20,women's blouse
C23,10,3,P14,women's shoes
C23,10,3,P15,jumper
C27,10,3,P64,cigarettes
C27,10,3,P64,cigarettes
C27,10,3,P61,red wine
C31,9,2,P56,greek yoghurt
C31,9,2,P60,water
C33,5,2,P45,hummus
C33,5,2,P48,tuna
C38,7,1,P24,scotch bonnets
C40,4,2,P22,avocado
C40,4,2,P32,onions
C44,9,1,P37,gummy bears
C47,2,2,P22,avocado
C47,2,2,P26,broccoli
C48,4,1,P32,onions
C59,6,1,P01,detergent
C70,9,3,P59,chicken stock
C70,9,3,P56,greek yoghurt
C70,9,3,P49,smoked salmon
C76,10,1,P63,cognac
C79,1,1,P34,raspberries
C80,9,1,P11,dishwasher tablets
C81,7,3,P40,irn bru
C81,7,3,P40,irn bru
C81,7,3,P40,irn bru
C91,3,1,P23,cherries
C115,1,1,P40,irn bru
C120,9,2,P45,hummus
C120,9,2,P54,almond milk
C125,1,2,P12,ice pack
C125,1,2,P05,scented candles
C127,4,2,P23,cherries
C127,4,2,P33,apples
C129,7,2,P27,potatoes
C129,7,2,P30,mango
