customer_id,loyalty_score,purchase_count,product_id,product_category
C13,8,3,"['P06', 'P10', 'P01']","['fabric softener', 'kitchen knife', 'detergent']"
C20,2,1,['P33'],['apples']
C22,1,3,"['P33', 'P31', 'P22']","['apples', 'lemon grass', 'avocado']"
C23,10,3,"['P20', 'P14', 'P15']","[""women's blouse"", ""women's shoes"", 'jumper']"
C27,10,3,"['P64', 'P64', 'P61']","['cigarettes', 'cigarettes', 'red wine']"
C31,9,2,"['P56', 'P60']","['greek yoghurt', 'water']"
C33,5,2,"['P45', 'P48']","['hummus', 'tuna']"
C38,7,1,['P24'],['scotch bonnets']
C40,4,2,"['P22', 'P32']","['avocado', 'onions']"
C44,9,1,['P37'],['gummy bears']
C47,2,2,"['P22', 'P26']","['avocado', 'broccoli']"
C48,4,1,['P32'],['onions']
C59,6,1,['P01'],['detergent']
C70,9,3,"['P59', 'P56', 'P49']","['chicken stock', 'greek yoghurt', 'smoked salmon']"
C76,10,1,['P63'],['cognac']
C79,1,1,['P34'],['raspberries']
C80,9,1,['P11'],['dishwasher tablets']
C81,7,3,"['P40', 'P40', 'P40']","['irn bru', 'irn bru', 'irn bru']"
C91,3,1,['P23'],['cherries']
C115,1,1,['P40'],['irn bru']
C120,9,2,"['P45', 'P54']","['hummus', 'almond milk']"
C125,1,2,"['P12', 'P05']","['ice pack', 'scented candles']"
C127,4,2,"['P23', 'P33']","['cherries', 'apples']"
C129,7,2,"['P27', 'P30']","['potatoes', 'mango']"
