customer_id,loyalty_score,purchase_count,product_id,product_category
C2,4,3,"['P38', 'P37', 'P37']","['kombucha', 'gummy bears', 'gummy bears']"
C3,8,2,"['P26', 'P24']","['broccoli', 'scotch bonnets']"
C6,10,1,['P48'],['tuna']
C10,5,2,"['P31', 'P27']","['lemon grass', 'potatoes']"
C21,5,3,"['P30', 'P25', 'P22']","['mango', 'peppers', 'avocado']"
C22,1,3,"['P27', 'P26', 'P31']","['potatoes', 'broccoli', 'lemon grass']"
C23,10,1,['P52'],['oats']
C35,7,2,"['P22', 'P29']","['avocado', 'easy peeler']"
C40,4,2,"['P24', 'P32']","['scotch bonnets', 'onions']"
C41,9,3,"['P49', 'P50', 'P57']","['smoked salmon', 'camembert', 'parmesan']"
C43,10,1,['P26'],['broccoli']
C48,4,3,"['P38', 'P36', 'P37']","['kombucha', 'salted caramel dark chocolate', 'gummy bears']"
C59,6,2,"['P35', 'P40']","['carrot cake', 'irn bru']"
C60,10,3,"['P28', 'P23', 'P30']","['grapes', 'cherries', 'mango']"
C72,5,1,['P34'],['raspberries']
C87,3,3,"['P41', 'P56', 'P53']","['steak', 'greek yoghurt', 'peanut butter']"
C99,9,1,['P49'],['smoked salmon']
C119,7,3,"['P62', 'P61', 'P63']","['gin', 'red wine', 'cognac']"
C125,1,2,"['P12', 'P12']","['ice pack', 'ice pack']"
C127,4,2,"['P28', 'P24']","['grapes', 'scotch bonnets']"
