customer_id,loyalty_score,purchase_count,product_id,product_category
C7,3,3,"['P52', 'P59', 'P42']","['oats', 'chicken stock', 'chicken']"
C11,4,1,['P33'],['apples']
C13,8,2,"['P29', 'P27']","['easy peeler', 'potatoes']"
C25,9,3,"['P62', 'P63', 'P61']","['gin', 'cognac', 'red wine']"
C26,1,3,"['P57', 'P46', 'P47']","['parmesan', 'activated charcoal croissant', 'whole chicken']"
C30,4,2,"['P03', 'P05']","['bin liners', 'scented candles']"
C31,9,1,['P22'],['avocado']
C35,7,1,['P57'],['parmesan']
C47,2,2,"['P25', 'P22']","['peppers', 'avocado']"
C51,3,3,"['P42', 'P41', 'P54']","['chicken', 'steak', 'almond milk']"
C54,2,1,['P57'],['parmesan']
C58,6,1,['P22'],['avocado']
C67,4,2,"['P38', 'P35']","['kombucha', 'carrot cake']"
C76,10,2,"['P44', 'P57']","['milk', 'parmesan']"
C80,9,1,['P10'],['kitchen knife']
C86,8,1,['P38'],['kombucha']
C90,3,2,"['P09', 'P11']","['toilet paper', 'dishwasher tablets']"
C96,10,1,['P33'],['apples']
C98,7,1,['P31'],['lemon grass']
C106,5,2,"['P59', 'P43']","['chicken stock', 'mince beef']"
C112,3,3,"['P49', 'P41', 'P41']","['smoked salmon', 'steak', 'steak']"
C113,5,2,"['P55', 'P41']","['lentil soup', 'steak']"
C116,5,1,['P28'],['grapes']
C125,1,1,['P07'],['cling film']
C126,4,3,"['P54', 'P58', 'P58']","['almond milk', 'coconut water', 'coconut water']"
C127,4,1,['P31'],['lemon grass']
C130,7,3,"['P42', 'P52', 'P48']","['chicken', 'oats', 'tuna']"
C131,4,3,"['P37', 'P35', 'P36']","['gummy bears', 'carrot cake', 'salted caramel dark chocolate']"
C134,6,2,"['P09', 'P06']","['toilet paper', 'fabric softener']"
