customer_id,loyalty_score,purchase_count,product_id,product_category
C6,10,3,P54,almond milk
C6,10,3,P55,lentil soup
C6,10,3,P50,camembert
C16,5,3,P39,ice cream
C16,5,3,P35,carrot cake
C16,5,3,P37,gummy bears
C19,6,1,P07,cling film
C21,5,3,P46,activated charcoal croissant
C21,5,3,P41,steak
C21,5,3,P53,peanut butter
C23,10,1,P45,hummus
C29,7,3,P23,cherries
C29,7,3,P29,easy peeler
C29,7,3,P32,onions
C32,3,3,P50,camembert
C32,3,3,P46,activated charcoal croissant
C32,3,3,P56,greek yoghurt
C39,2,3,P31,lemon grass
C39,2,3,P30,mango
C39,2,3,P33,apples
C48,4,3,P31,lemon grass
C48,4,3,P32,onions
C48,4,3,P32,onions
C54,2,2,P40,irn bru
C54,2,2,P36,salted caramel dark chocolate
C62,6,1,P52,oats
C64,10,3,P02,kitchen roll
C64,10,3,P08,aluminium foil
C64,10,3,P06,fabric softener
C70,9,1,P49,smoked salmon
C74,5,3,P01,detergent
C74,5,3,P06,fabric softener
C74,5,3,P04,shower gel
C78,9,1,P36,salted caramel dark chocolate
C81,7,1,P10,kitchen knife
C83,8,1,P35,carrot cake
C86,8,1,P27,potatoes
C87,3,3,P53,peanut butter
C87,3,3,P43,mince beef
C87,3,3,P49,smoked salmon
C91,3,2,P24,scotch bonnets
C91,3,2,P29,easy peeler
C95,7,1,P04,shower gel
C99,9,3,P48,tuna
C99,9,3,P42,chicken
C99,9,3,P45,hummus
C112,3,3,P31,lemon grass
C112,3,3,P24,scotch bonnets
C112,3,3,P24,scotch bonnets
C113,5,1,P48,tuna
C116,5,3,P06,fabric softener
C116,5,3,P01,detergent
C116,5,3,P11,dishwasher tablets
C122,10,1,P30,mango
C126,4,1,P40,irn bru
C127,4,1,P34,raspberries
C128,5,3,P31,lemon grass
C128,5,3,P31,lemon grass
C128,5,3,P30,mango
C131,4,1,P47,whole chicken
C137,9,3,P50,camembert
C137,9,3,P59,chicken stock
C137,9,3,P52,oats
