customer_id,loyalty_score,purchase_count,product_id,product_category
C3,8,3,"['P10', 'P03', 'P06']","['kitchen knife', 'bin liners', 'fabric softener']"
C12,8,3,"['P47', 'P58', 'P42']","['whole chicken', 'coconut water', 'chicken']"
C15,6,1,['P28'],['grapes']
C20,2,3,"['P25', 'P34', 'P30']","['peppers', 'raspberries', 'mango']"
C23,10,3,"['P58', 'P53', 'P45']","['coconut water', 'peanut butter', 'hummus']"
C35,7,3,"['P23', 'P26', 'P26']","['cherries', 'broccoli', 'broccoli']"
C38,7,1,['P45'],['hummus']
C40,4,1,['P23'],['cherries']
C48,4,3,"['P12', 'P04', 'P02']","['ice pack', 'shower gel', 'kitchen roll']"
C49,7,3,"['P39', 'P39', 'P37']","['ice cream', 'ice cream', 'gummy bears']"
C66,10,1,['P18'],"[""men's striped socks""]"
C67,4,1,['P38'],['kombucha']
C68,8,3,"['P48', 'P50', 'P58']","['tuna', 'camembert', 'coconut water']"
C71,8,3,"['P44', 'P50', 'P43']","['milk', 'camembert', 'mince beef']"
C78,9,1,['P38'],['kombucha']
C105,8,3,"['P08', 'P10', 'P12']","['aluminium foil', 'kitchen knife', 'ice pack']"
C109,6,3,"['P50', 'P54', 'P46']","['camembert', 'almond milk', 'activated charcoal croissant']"
C114,3,2,"['P06', 'P05']","['fabric softener', 'scented candles']"
C131,4,3,"['P49', 'P47', 'P54']","['smoked salmon', 'whole chicken', 'almond milk']"
C136,10,3,"['P13', 'P13', 'P20']","[""men's dark green trousers"", ""men's dark green trousers"", ""women's blouse""]"
