customer_id,loyalty_score,purchase_count,product_id,product_category
C1,7,3,P32,onions
C1,7,3,P30,mango
C1,7,3,P31,lemon grass
C15,6,1,P31,lemon grass
C19,6,2,P05,scented candles
C19,6,2,P04,shower gel
C23,10,3,P56,greek yoghurt
C23,10,3,P59,chicken stock
C23,10,3,P43,mince beef
C26,1,1,P42,chicken
C31,9,3,P32,onions
C31,9,3,P28,grapes
C31,9,3,P25,peppers
C38,7,2,P46,activated charcoal croissant
C38,7,2,P48,tuna
C45,10,2,P59,chicken stock
C45,10,2,P48,tuna
C56,4,3,P44,milk
C56,4,3,P53,peanut butter
C56,4,3,P48,tuna
C59,6,3,P63,cognac
C59,6,3,P64,cigarettes
C59,6,3,P61,red wine
C66,10,3,P17,women's black socks
C66,10,3,P17,women's black socks
C66,10,3,P13,men's dark green trousers
C68,8,3,P45,hummus
C68,8,3,P59,chicken stock
C68,8,3,P48,tuna
C81,7,2,P40,irn bru
C81,7,2,P35,carrot cake
C82,9,2,P33,apples
C82,9,2,P27,potatoes
C84,1,1,P43,mince beef
C90,3,2,P05,scented candles
C90,3,2,P10,kitchen knife
C106,5,2,P43,mince beef
C106,5,2,P54,almond milk
C118,7,1,P13,men's dark green trousers
C127,4,1,P25,peppers
C133,3,1,P46,activated charcoal croissant
