customer_id,loyalty_score,purchase_count,product_id,product_category
C1,7,3,"['P32', 'P30', 'P31']","['onions', 'mango', 'lemon grass']"
C15,6,1,['P31'],['lemon grass']
C19,6,2,"['P05', 'P04']","['scented candles', 'shower gel']"
C23,10,3,"['P56', 'P59', 'P43']","['greek yoghurt', 'chicken stock', 'mince beef']"
C26,1,1,['P42'],['chicken']
C31,9,3,"['P32', 'P28', 'P25']","['onions', 'grapes', 'peppers']"
C38,7,2,"['P46', 'P48']","['activated charcoal croissant', 'tuna']"
C45,10,2,"['P59', 'P48']","['chicken stock', 'tuna']"
C56,4,3,"['P44', 'P53', 'P48']","['milk', 'peanut butter', 'tuna']"
C59,6,3,"['P63', 'P64', 'P61']","['cognac', 'cigarettes', 'red wine']"
C66,10,3,"['P17', 'P17', 'P13']","[""women's black socks"", ""women's black socks"", ""men's dark green trousers""]"
C68,8,3,"['P45', 'P59', 'P48']","['hummus', 'chicken stock', 'tuna']"
C81,7,2,"['P40', 'P35']","['irn bru', 'carrot cake']"
C82,9,2,"['P33', 'P27']","['apples', 'potatoes']"
C84,1,1,['P43'],['mince beef']
C90,3,2,"['P05', 'P10']","['scented candles', 'kitchen knife']"
C106,5,2,"['P43', 'P54']","['mince beef', 'almond milk']"
C118,7,1,['P13'],"[""men's dark green trousers""]"
C127,4,1,['P25'],['peppers']
C133,3,1,['P46'],['activated charcoal croissant']
