customer_id,loyalty_score,purchase_count,product_id,product_category
C1,7,3,P23,cherries
C1,7,3,P31,lemon grass
C1,7,3,P24,scotch bonnets
C3,8,2,P28,grapes
C3,8,2,P27,potatoes
C20,2,1,P35,carrot cake
C23,10,2,P19,men's trainers
C23,10,2,P13,men's dark green trousers
C29,7,3,P28,grapes
C29,7,3,P27,potatoes
C29,7,3,P31,lemon grass
C31,9,3,P30,mango
C31,9,3,P32,onions
C31,9,3,P24,scotch bonnets
C33,5,1,P53,peanut butter
C35,7,3,P30,mango
C35,7,3,P30,mango
C35,7,3,P30,mango
C39,2,2,P62,gin
C39,2,2,P61,red wine
C40,4,3,P34,raspberries
C40,4,3,P29,easy peeler
C40,4,3,P28,grapes
C44,9,2,P38,kombucha
C44,9,2,P39,ice cream
C45,10,1,P63,cognac
C46,5,1,P49,smoked salmon
C47,2,3,P29,easy peeler
C47,2,3,P26,broccoli
C47,2,3,P25,peppers
C55,8,2,P37,gummy bears
C55,8,2,P36,salted caramel dark chocolate
C60,10,1,P34,raspberries
C67,4,1,P39,ice cream
C68,8,1,P36,salted caramel dark chocolate
C72,5,3,P26,broccoli
C72,5,3,P29,easy peeler
C72,5,3,P32,onions
C79,1,2,P35,carrot cake
C79,1,2,P38,kombucha
C82,9,1,P32,onions
C85,8,1,P58,coconut water
C89,8,1,P36,salted caramel dark chocolate
C97,9,2,P63,cognac
C97,9,2,P61,red wine
C117,10,3,P51,pizza
C117,10,3,P55,lentil soup
C117,10,3,P43,mince beef
C119,7,1,P64,cigarettes
C120,9,1,P02,kitchen roll
C129,7,1,P29,easy peeler
C131,4,3,P60,water
C131,4,3,P45,hummus
C131,4,3,P57,parmesan
