customer_id,loyalty_score,purchase_count,product_id,product_category
C1,7,1,['P29'],['easy peeler']
C5,7,3,"['P18', 'P17', 'P20']","[""men's striped socks"", ""women's black socks"", ""women's blouse""]"
C7,3,3,"['P37', 'P37', 'P40']","['gummy bears', 'gummy bears', 'irn bru']"
C11,4,1,['P51'],['pizza']
C12,8,1,['P31'],['lemon grass']
C22,1,3,"['P32', 'P34', 'P34']","['onions', 'raspberries', 'raspberries']"
C28,3,3,"['P36', 'P40', 'P36']","['salted caramel dark chocolate', 'irn bru', 'salted caramel dark chocolate']"
C32,3,1,['P32'],['onions']
C35,7,1,['P43'],['mince beef']
C37,9,3,"['P13', 'P19', 'P13']","[""men's dark green trousers"", ""men's trainers"", ""men's dark green trousers""]"
C50,8,1,['P58'],['coconut water']
C55,8,3,"['P19', 'P13', 'P13']","[""men's trainers"", ""men's dark green trousers"", ""men's dark green trousers""]"
C63,2,1,['P22'],['avocado']
C66,10,3,"['P17', 'P17', 'P19']","[""women's black socks"", ""women's black socks"", ""men's trainers""]"
C68,8,3,"['P25', 'P27', 'P30']","['peppers', 'potatoes', 'mango']"
C76,10,2,"['P60', 'P41']","['water', 'steak']"
C78,9,1,['P10'],['kitchen knife']
C82,9,1,['P32'],['onions']
C108,8,2,"['P39', 'P40']","['ice cream', 'irn bru']"
C115,1,2,"['P35', 'P39']","['carrot cake', 'ice cream']"
C117,10,1,['P57'],['parmesan']
C119,7,2,"['P64', 'P61']","['cigarettes', 'red wine']"
C127,4,2,"['P31', 'P28']","['lemon grass', 'grapes']"
C131,4,3,"['P40', 'P40', 'P35']","['irn bru', 'irn bru', 'carrot cake']"
C134,6,2,"['P48', 'P53']","['tuna', 'peanut butter']"
C135,2,2,"['P36', 'P35']","['salted caramel dark chocolate', 'carrot cake']"
