customer_id,loyalty_score,purchase_count,product_id,product_category
C1,7,2,"['P33', 'P22']","['apples', 'avocado']"
C6,10,3,"['P23', 'P22', 'P24']","['cherries', 'avocado', 'scotch bonnets']"
C19,6,2,"['P07', 'P09']","['cling film', 'toilet paper']"
C21,5,3,"['P24', 'P30', 'P23']","['scotch bonnets', 'mango', 'cherries']"
C29,7,1,['P22'],['avocado']
C31,9,3,"['P49', 'P51', 'P41']","['smoked salmon', 'pizza', 'steak']"
C32,3,3,"['P57', 'P60', 'P42']","['parmesan', 'water', 'chicken']"
C34,3,3,"['P49', 'P47', 'P55']","['smoked salmon', 'whole chicken', 'lentil soup']"
C38,7,3,"['P09', 'P10', 'P11']","['toilet paper', 'kitchen knife', 'dishwasher tablets']"
C44,9,2,"['P38', 'P36']","['kombucha', 'salted caramel dark chocolate']"
C55,8,2,"['P59', 'P60']","['chicken stock', 'water']"
C59,6,3,"['P01', 'P11', 'P03']","['detergent', 'dishwasher tablets', 'bin liners']"
C65,2,3,"['P02', 'P03', 'P03']","['kitchen roll', 'bin liners', 'bin liners']"
C66,10,3,"['P17', 'P19', 'P16']","[""women's black socks"", ""men's trainers"", ""men's belt""]"
C68,8,3,"['P33', 'P33', 'P25']","['apples', 'apples', 'peppers']"
C90,3,1,['P35'],['carrot cake']
C92,1,3,"['P54', 'P44', 'P52']","['almond milk', 'milk', 'oats']"
C93,5,1,['P57'],['parmesan']
C116,5,2,"['P59', 'P58']","['chicken stock', 'coconut water']"
C117,10,1,['P38'],['kombucha']
C119,7,2,"['P61', 'P64']","['red wine', 'cigarettes']"
C125,1,1,['P01'],['detergent']
C127,4,2,"['P27', 'P31']","['potatoes', 'lemon grass']"
C137,9,1,['P01'],['detergent']
