customer_id,loyalty_score,purchase_count,product_id,product_category
C1,7,1,P29,easy peeler
C6,10,2,P24,scotch bonnets
C6,10,2,P22,avocado
C7,3,2,P40,irn bru
C7,3,2,P38,kombucha
C9,8,1,P22,avocado
C12,8,2,P22,avocado
C12,8,2,P23,cherries
C20,2,3,P26,broccoli
C20,2,3,P22,avocado
C20,2,3,P29,easy peeler
C21,5,1,P48,tuna
C27,10,2,P21,women's red dress
C27,10,2,P20,women's blouse
C30,4,2,P50,camembert
C30,4,2,P47,whole chicken
C32,3,3,P48,tuna
C32,3,3,P42,chicken
C32,3,3,P60,water
C37,9,1,P64,cigarettes
C40,4,1,P23,cherries
C48,4,3,P36,salted caramel dark chocolate
C48,4,3,P35,carrot cake
C48,4,3,P36,salted caramel dark chocolate
C52,1,2,P62,gin
C52,1,2,P61,red wine
C56,4,1,P52,oats
C58,6,2,P63,cognac
C58,6,2,P64,cigarettes
C59,6,2,P64,cigarettes
C59,6,2,P63,cognac
C81,7,2,P48,tuna
C81,7,2,P41,steak
C84,1,3,P58,coconut water
C84,1,3,P41,steak
C84,1,3,P42,chicken
C85,8,2,P59,chicken stock
C85,8,2,P59,chicken stock
C92,1,1,P42,chicken
C107,3,1,P54,almond milk
C116,5,1,P02,kitchen roll
C117,10,2,P04,shower gel
C117,10,2,P10,kitchen knife
C123,3,2,P28,grapes
C123,3,2,P34,raspberries
C124,7,3,P39,ice cream
C124,7,3,P40,irn bru
C124,7,3,P39,ice cream
C125,1,3,P04,shower gel
C125,1,3,P10,kitchen knife
C125,1,3,P08,aluminium foil
