customer_id,loyalty_score,purchase_count,product_id,product_category
C1,7,1,['P29'],['easy peeler']
C6,10,2,"['P24', 'P22']","['scotch bonnets', 'avocado']"
C7,3,2,"['P40', 'P38']","['irn bru', 'kombucha']"
C9,8,1,['P22'],['avocado']
C12,8,2,"['P22', 'P23']","['avocado', 'cherries']"
C20,2,3,"['P26', 'P22', 'P29']","['broccoli', 'avocado', 'easy peeler']"
C21,5,1,['P48'],['tuna']
C27,10,2,"['P21', 'P20']","[""women's red dress"", ""women's blouse""]"
C30,4,2,"['P50', 'P47']","['camembert', 'whole chicken']"
C32,3,3,"['P48', 'P42', 'P60']","['tuna', 'chicken', 'water']"
C37,9,1,['P64'],['cigarettes']
C40,4,1,['P23'],['cherries']
C48,4,3,"['P36', 'P35', 'P36']","['salted caramel dark chocolate', 'carrot cake', 'salted caramel dark chocolate']"
C52,1,2,"['P62', 'P61']","['gin', 'red wine']"
C56,4,1,['P52'],['oats']
C58,6,2,"['P63', 'P64']","['cognac', 'cigarettes']"
C59,6,2,"['P64', 'P63']","['cigarettes', 'cognac']"
C81,7,2,"['P48', 'P41']","['tuna', 'steak']"
C84,1,3,"['P58', 'P41', 'P42']","['coconut water', 'steak', 'chicken']"
C85,8,2,"['P59', 'P59']","['chicken stock', 'chicken stock']"
C92,1,1,['P42'],['chicken']
C107,3,1,['P54'],['almond milk']
C116,5,1,['P02'],['kitchen roll']
C117,10,2,"['P04', 'P10']","['shower gel', 'kitchen knife']"
C123,3,2,"['P28', 'P34']","['grapes', 'raspberries']"
C124,7,3,"['P39', 'P40', 'P39']","['ice cream', 'irn bru', 'ice cream']"
C125,1,3,"['P04', 'P10', 'P08']","['shower gel', 'kitchen knife', 'aluminium foil']"
