customer_id,loyalty_score,purchase_count,product_id,product_category
C13,8,3,P27,potatoes
C13,8,3,P27,potatoes
C13,8,3,P31,lemon grass
C15,6,2,P29,easy peeler
C15,6,2,P31,lemon grass
C22,1,2,P62,gin
C22,1,2,P62,gin
C23,10,1,P43,mince beef
C26,1,1,P52,oats
C27,10,1,P64,cigarettes
C30,4,1,P04,shower gel
C32,3,2,P49,smoked salmon
C32,3,2,P57,parmesan
C46,5,3,P48,tuna
C46,5,3,P46,activated charcoal croissant
C46,5,3,P60,water
C53,4,3,P37,gummy bears
C53,4,3,P39,ice cream
C53,4,3,P38,kombucha
C59,6,1,P40,irn bru
C60,10,2,P22,avocado
C60,10,2,P33,apples
C66,10,3,P18,men's striped socks
C66,10,3,P21,women's red dress
C66,10,3,P13,men's dark green trousers
C69,7,3,P44,milk
C69,7,3,P50,camembert
C69,7,3,P42,chicken
C72,5,1,P30,mango
C87,3,3,P57,parmesan
C87,3,3,P49,smoked salmon
C87,3,3,P41,steak
C89,8,2,P63,cognac
C89,8,2,P64,cigarettes
C101,2,3,P34,raspberries
C101,2,3,P29,easy peeler
C101,2,3,P26,broccoli
C102,1,3,P63,cognac
C102,1,3,P63,cognac
C102,1,3,P63,cognac
C104,7,2,P61,red wine
C104,7,2,P62,gin
C109,6,3,P23,cherries
C109,6,3,P24,scotch bonnets
C109,6,3,P23,cherries
C116,5,1,P48,tuna
C117,10,1,P47,whole chicken
C129,7,2,P03,bin liners
C129,7,2,P08,aluminium foil
