customer_id,loyalty_score,purchase_count,product_id,product_category
C3,8,2,P08,aluminium foil
C3,8,2,P09,toilet paper
C4,5,1,P39,ice cream
C8,7,1,P62,gin
C9,8,2,P61,red wine
C9,8,2,P62,gin
C15,6,1,P34,raspberries
C21,5,3,P53,peanut butter
C21,5,3,P57,parmesan
C21,5,3,P41,steak
C26,1,2,P51,pizza
C26,1,2,P47,whole chicken
C30,4,2,P29,easy peeler
C30,4,2,P31,lemon grass
C35,7,2,P58,coconut water
C35,7,2,P42,chicken
C39,2,2,P63,cognac
C39,2,2,P64,cigarettes
C40,4,3,P27,potatoes
C40,4,3,P27,potatoes
C40,4,3,P25,peppers
C41,9,2,P38,kombucha
C41,9,2,P36,salted caramel dark chocolate
C48,4,3,P02,kitchen roll
C48,4,3,P05,scented candles
C48,4,3,P06,fabric softener
C53,4,3,P31,lemon grass
C53,4,3,P28,grapes
C53,4,3,P34,raspberries
C65,2,1,P12,ice pack
C68,8,1,P22,avocado
C86,8,3,P40,irn bru
C86,8,3,P40,irn bru
C86,8,3,P37,gummy bears
C87,3,1,P42,chicken
C92,1,3,P58,coconut water
C92,1,3,P42,chicken
C92,1,3,P46,activated charcoal croissant
C100,8,1,P28,grapes
C105,8,2,P24,scotch bonnets
C105,8,2,P34,raspberries
C113,5,1,P45,hummus
C123,3,1,P29,easy peeler
C125,1,2,P10,kitchen knife
C125,1,2,P01,detergent
C126,4,2,P36,salted caramel dark chocolate
C126,4,2,P40,irn bru
C131,4,1,P43,mince beef
C133,3,3,P35,carrot cake
C133,3,3,P38,kombucha
C133,3,3,P40,irn bru
