customer_id,loyalty_score,purchase_count,product_id,product_category
C3,8,2,"['P08', 'P09']","['aluminium foil', 'toilet paper']"
C4,5,1,['P39'],['ice cream']
C8,7,1,['P62'],['gin']
C9,8,2,"['P61', 'P62']","['red wine', 'gin']"
C15,6,1,['P34'],['raspberries']
C21,5,3,"['P53', 'P57', 'P41']","['peanut butter', 'parmesan', 'steak']"
C26,1,2,"['P51', 'P47']","['pizza', 'whole chicken']"
C30,4,2,"['P29', 'P31']","['easy peeler', 'lemon grass']"
C35,7,2,"['P58', 'P42']","['coconut water', 'chicken']"
C39,2,2,"['P63', 'P64']","['cognac', 'cigarettes']"
C40,4,3,"['P27', 'P27', 'P25']","['potatoes', 'potatoes', 'peppers']"
C41,9,2,"['P38', 'P36']","['kombucha', 'salted caramel dark chocolate']"
C48,4,3,"['P02', 'P05', 'P06']","['kitchen roll', 'scented candles', 'fabric softener']"
C53,4,3,"['P31', 'P28', 'P34']","['lemon grass', 'grapes', 'raspberries']"
C65,2,1,['P12'],['ice pack']
C68,8,1,['P22'],['avocado']
C86,8,3,"['P40', 'P40', 'P37']","['irn bru', 'irn bru', 'gummy bears']"
C87,3,1,['P42'],['chicken']
C92,1,3,"['P58', 'P42', 'P46']","['coconut water', 'chicken', 'activated charcoal croissant']"
C100,8,1,['P28'],['grapes']
C105,8,2,"['P24', 'P34']","['scotch bonnets', 'raspberries']"
C113,5,1,['P45'],['hummus']
C123,3,1,['P29'],['easy peeler']
C125,1,2,"['P10', 'P01']","['kitchen knife', 'detergent']"
C126,4,2,"['P36', 'P40']","['salted caramel dark chocolate', 'irn bru']"
C131,4,1,['P43'],['mince beef']
C133,3,3,"['P35', 'P38', 'P40']","['carrot cake', 'kombucha', 'irn bru']"
