customer_id,loyalty_score,purchase_count,product_id,product_category
C13,8,3,P39,ice cream
C13,8,3,P38,kombucha
C13,8,3,P37,gummy bears
C15,6,2,P24,scotch bonnets
C15,6,2,P23,cherries
C28,3,1,P36,salted caramel dark chocolate
C29,7,3,P26,broccoli
C29,7,3,P31,lemon grass
C29,7,3,P27,potatoes
C32,3,2,P62,gin
C32,3,2,P64,cigarettes
C38,7,2,P45,hummus
C38,7,2,P58,coconut water
C45,10,1,P26,broccoli
C47,2,2,P25,peppers
C47,2,2,P33,apples
C59,6,1,P43,mince beef
C64,10,3,P40,irn bru
C64,10,3,P35,carrot cake
C64,10,3,P39,ice cream
C70,9,2,P59,chicken stock
C70,9,2,P43,mince beef
C74,5,1,P05,scented candles
C80,9,3,P03,bin liners
C80,9,3,P11,dishwasher tablets
C80,9,3,P09,toilet paper
C85,8,1,P22,avocado
C93,5,2,P34,raspberries
C93,5,2,P26,broccoli
C95,7,1,P44,milk
C99,9,2,P60,water
C99,9,2,P41,steak
C106,5,3,P62,gin
C106,5,3,P63,cognac
C106,5,3,P62,gin
C108,8,2,P40,irn bru
C108,8,2,P37,gummy bears
C128,5,2,P27,potatoes
C128,5,2,P26,broccoli
C135,2,1,P39,ice cream
