customer_id,loyalty_score,purchase_count,product_id,product_category
C5,7,3,P27,potatoes
C5,7,3,P28,grapes
C5,7,3,P24,scotch bonnets
C6,10,2,P31,lemon grass
C6,10,2,P24,scotch bonnets
C7,3,1,P39,ice cream
C10,5,2,P43,mince beef
C10,5,2,P46,activated charcoal croissant
C16,5,2,P37,gummy bears
C16,5,2,P40,irn bru
C23,10,3,P51,pizza
C23,10,3,P48,tuna
C23,10,3,P60,water
C27,10,1,P18,men's striped socks
C28,3,3,P37,gummy bears
C28,3,3,P38,kombucha
C28,3,3,P37,gummy bears
C32,3,3,P33,apples
C32,3,3,P33,apples
C32,3,3,P24,scotch bonnets
C34,3,1,P23,cherries
C37,9,3,P64,cigarettes
C37,9,3,P63,cognac
C37,9,3,P61,red wine
C38,7,3,P11,dishwasher tablets
C38,7,3,P09,toilet paper
C38,7,3,P01,detergent
C45,10,1,P27,potatoes
C48,4,2,P39,ice cream
C48,4,2,P37,gummy bears
C53,4,2,P59,chicken stock
C53,4,2,P54,almond milk
C54,2,1,P45,hummus
C62,6,1,P51,pizza
C71,8,2,P20,women's blouse
C71,8,2,P18,men's striped socks
C72,5,1,P25,peppers
C74,5,3,P02,kitchen roll
C74,5,3,P03,bin liners
C74,5,3,P09,toilet paper
C87,3,3,P56,greek yoghurt
C87,3,3,P46,activated charcoal croissant
C87,3,3,P58,coconut water
C100,8,2,P34,raspberries
C100,8,2,P32,onions
C127,4,2,P26,broccoli
C127,4,2,P34,raspberries
