customer_id,loyalty_score,purchase_count,product_id,product_category
C3,8,2,"['P38', 'P37']","['kombucha', 'gummy bears']"
C6,10,1,['P33'],['apples']
C12,8,1,['P26'],['broccoli']
C15,6,2,"['P28', 'P24']","['grapes', 'scotch bonnets']"
C18,8,2,"['P13', 'P15']","[""men's dark green trousers"", 'jumper']"
C22,1,2,"['P49', 'P45']","['smoked salmon', 'hummus']"
C24,6,1,['P30'],['mango']
C26,1,3,"['P53', 'P54', 'P59']","['peanut butter', 'almond milk', 'chicken stock']"
C27,10,2,"['P14', 'P14']","[""women's shoes"", ""women's shoes""]"
C28,3,1,['P37'],['gummy bears']
C46,5,2,"['P59', 'P60']","['chicken stock', 'water']"
C53,4,2,"['P25', 'P32']","['peppers', 'onions']"
C70,9,1,['P54'],['almond milk']
C72,5,1,['P13'],"[""men's dark green trousers""]"
C85,8,1,['P27'],['potatoes']
C88,1,2,"['P56', 'P42']","['greek yoghurt', 'chicken']"
C90,3,3,"['P17', 'P18', 'P13']","[""women's black socks"", ""men's striped socks"", ""men's dark green trousers""]"
C97,9,3,"['P27', 'P30', 'P28']","['potatoes', 'mango', 'grapes']"
C101,2,3,"['P31', 'P29', 'P32']","['lemon grass', 'easy peeler', 'onions']"
C113,5,2,"['P48', 'P44']","['tuna', 'milk']"
C120,9,2,"['P57', 'P42']","['parmesan', 'chicken']"
C126,4,2,"['P58', 'P55']","['coconut water', 'lentil soup']"
C131,4,2,"['P44', 'P46']","['milk', 'activated charcoal croissant']"
C136,10,2,"['P15', 'P14']","['jumper', ""women's shoes""]"
