customer_id,loyalty_score,purchase_count,product_id,product_category
C13,8,1,P23,cherries
C18,8,2,P13,men's dark green trousers
C18,8,2,P14,women's shoes
C20,2,3,P46,activated charcoal croissant
C20,2,3,P52,oats
C20,2,3,P43,mince beef
C29,7,3,P23,cherries
C29,7,3,P22,avocado
C29,7,3,P32,onions
C47,2,3,P23,cherries
C47,2,3,P32,onions
C47,2,3,P30,mango
C49,7,3,P40,irn bru
C49,7,3,P39,ice cream
C49,7,3,P36,salted caramel dark chocolate
C51,3,3,P31,lemon grass
C51,3,3,P28,grapes
C51,3,3,P30,mango
C59,6,2,P35,carrot cake
C59,6,2,P35,carrot cake
C60,10,1,P29,easy peeler
C70,9,3,P48,tuna
C70,9,3,P44,milk
C70,9,3,P47,whole chicken
C72,5,1,P14,women's shoes
C75,8,1,P08,aluminium foil
C87,3,1,P57,parmesan
C93,5,2,P25,peppers
C93,5,2,P29,easy peeler
C94,10,2,P56,greek yoghurt
C94,10,2,P42,chicken
C97,9,3,P62,gin
C97,9,3,P64,cigarettes
C97,9,3,P62,gin
C99,9,3,P45,hummus
C99,9,3,P43,mince beef
C99,9,3,P52,oats
C109,6,2,P55,lentil soup
C109,6,2,P47,whole chicken
C124,7,1,P36,salted caramel dark chocolate
C128,5,1,P29,easy peeler
C129,7,1,P08,aluminium foil
C133,3,2,P60,water
C133,3,2,P56,greek yoghurt
