customer_id,loyalty_score,purchase_count,product_id,product_category
C1,7,3,P34,raspberries
C1,7,3,P28,grapes
C1,7,3,P22,avocado
C21,5,3,P23,cherries
C21,5,3,P27,potatoes
C21,5,3,P28,grapes
C22,1,2,P29,easy peeler
C22,1,2,P28,grapes
C25,9,2,P43,mince beef
C25,9,2,P50,camembert
C29,7,3,P32,onions
C29,7,3,P24,scotch bonnets
C29,7,3,P22,avocado
C33,5,2,P44,milk
C33,5,2,P50,camembert
C52,1,3,P26,broccoli
C52,1,3,P26,broccoli
C52,1,3,P31,lemon grass
C59,6,1,P52,oats
C60,10,2,P32,onions
C60,10,2,P30,mango
C75,8,1,P64,cigarettes
C79,1,2,P62,gin
C79,1,2,P61,red wine
C82,9,3,P24,scotch bonnets
C82,9,3,P33,apples
C82,9,3,P32,onions
C87,3,1,P46,activated charcoal croissant
C93,5,3,P27,potatoes
C93,5,3,P32,onions
C93,5,3,P26,broccoli
C98,7,2,P16,men's belt
C98,7,2,P19,men's trainers
C103,7,3,P62,gin
C103,7,3,P61,red wine
C103,7,3,P61,red wine
C104,7,2,P35,carrot cake
C104,7,2,P38,kombucha
C107,3,3,P33,apples
C107,3,3,P26,broccoli
C107,3,3,P29,easy peeler
C109,6,3,P61,red wine
C109,6,3,P63,cognac
C109,6,3,P64,cigarettes
C113,5,1,P48,tuna
C129,7,1,P09,toilet paper
C131,4,1,P44,milk
C135,2,2,P37,gummy bears
C135,2,2,P40,irn bru
C136,10,1,P05,scented candles
