customer_id,loyalty_score,purchase_count,product_id,product_category
C1,7,3,"['P34', 'P28', 'P22']","['raspberries', 'grapes', 'avocado']"
C21,5,3,"['P23', 'P27', 'P28']","['cherries', 'potatoes', 'grapes']"
C22,1,2,"['P29', 'P28']","['easy peeler', 'grapes']"
C25,9,2,"['P43', 'P50']","['mince beef', 'camembert']"
C29,7,3,"['P32', 'P24', 'P22']","['onions', 'scotch bonnets', 'avocado']"
C33,5,2,"['P44', 'P50']","['milk', 'camembert']"
C52,1,3,"['P26', 'P26', 'P31']","['broccoli', 'broccoli', 'lemon grass']"
C59,6,1,['P52'],['oats']
C60,10,2,"['P32', 'P30']","['onions', 'mango']"
C75,8,1,['P64'],['cigarettes']
C79,1,2,"['P62', 'P61']","['gin', 'red wine']"
C82,9,3,"['P24', 'P33', 'P32']","['scotch bonnets', 'apples', 'onions']"
C87,3,1,['P46'],['activated charcoal croissant']
C93,5,3,"['P27', 'P32', 'P26']","['potatoes', 'onions', 'broccoli']"
C98,7,2,"['P16', 'P19']","[""men's belt"", ""men's trainers""]"
C103,7,3,"['P62', 'P61', 'P61']","['gin', 'red wine', 'red wine']"
C104,7,2,"['P35', 'P38']","['carrot cake', 'kombucha']"
C107,3,3,"['P33', 'P26', 'P29']","['apples', 'broccoli', 'easy peeler']"
C109,6,3,"['P61', 'P63', 'P64']","['red wine', 'cognac', 'cigarettes']"
C113,5,1,['P48'],['tuna']
C129,7,1,['P09'],['toilet paper']
C131,4,1,['P44'],['milk']
C135,2,2,"['P37', 'P40']","['gummy bears', 'irn bru']"
C136,10,1,['P05'],['scented candles']
