customer_id,loyalty_score,purchase_count,product_id,product_category
C1,7,3,"['P32', 'P26', 'P28']","['onions', 'broccoli', 'grapes']"
C11,4,1,['P23'],['cherries']
C19,6,1,['P09'],['toilet paper']
C20,2,2,"['P61', 'P64']","['red wine', 'cigarettes']"
C22,1,3,"['P34', 'P25', 'P31']","['raspberries', 'peppers', 'lemon grass']"
C28,3,3,"['P36', 'P36', 'P36']","['salted caramel dark chocolate', 'salted caramel dark chocolate', 'salted caramel dark chocolate']"
C32,3,3,"['P60', 'P59', 'P57']","['water', 'chicken stock', 'parmesan']"
C34,3,1,['P14'],"[""women's shoes""]"
C47,2,3,"['P28', 'P32', 'P25']","['grapes', 'onions', 'peppers']"
C48,4,1,['P40'],['irn bru']
C51,3,3,"['P23', 'P26', 'P31']","['cherries', 'broccoli', 'lemon grass']"
C54,2,1,['P37'],['gummy bears']
C71,8,2,"['P27', 'P28']","['potatoes', 'grapes']"
C72,5,2,"['P40', 'P36']","['irn bru', 'salted caramel dark chocolate']"
C78,9,2,"['P38', 'P37']","['kombucha', 'gummy bears']"
C83,8,3,"['P39', 'P38', 'P36']","['ice cream', 'kombucha', 'salted caramel dark chocolate']"
C86,8,3,"['P42', 'P49', 'P59']","['chicken', 'smoked salmon', 'chicken stock']"
C87,3,1,['P55'],['lentil soup']
C89,8,2,"['P56', 'P50']","['greek yoghurt', 'camembert']"
C98,7,1,['P24'],['scotch bonnets']
C99,9,1,['P52'],['oats']
C102,1,2,"['P23', 'P34']","['cherries', 'raspberries']"
C116,5,2,"['P23', 'P33']","['cherries', 'apples']"
C122,10,1,['P56'],['greek yoghurt']
