customer_id,loyalty_score,purchase_count,product_id,product_category
C3,8,3,P28,grapes
C3,8,3,P27,potatoes
C3,8,3,P24,scotch bonnets
C22,1,2,P47,whole chicken
C22,1,2,P41,steak
C38,7,2,P33,apples
C38,7,2,P31,lemon grass
C46,5,1,P03,bin liners
C47,2,1,P26,broccoli
C49,7,3,P37,gummy bears
C49,7,3,P36,salted caramel dark chocolate
C49,7,3,P37,gummy bears
C51,3,1,P27,potatoes
C52,1,3,P62,gin
C52,1,3,P61,red wine
C52,1,3,P62,gin
C65,2,1,P02,kitchen roll
C68,8,2,P27,potatoes
C68,8,2,P34,raspberries
C71,8,1,P35,carrot cake
C81,7,3,P42,chicken
C81,7,3,P45,hummus
C81,7,3,P43,mince beef
C82,9,1,P28,grapes
C97,9,1,P61,red wine
C98,7,3,P34,raspberries
C98,7,3,P33,apples
C98,7,3,P31,lemon grass
C116,5,3,P05,scented candles
C116,5,3,P05,scented candles
C116,5,3,P08,aluminium foil
C117,10,1,P37,gummy bears
C125,1,1,P54,almond milk
C129,7,2,P54,almond milk
C129,7,2,P55,lentil soup
C131,4,3,P35,carrot cake
C131,4,3,P35,carrot cake
C131,4,3,P35,carrot cake
